step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
3295.0,2,33.0,1.736842105263158,8.54475463881821,1,3.0,0.49433825131289544,1,30.0,0.547681633085222,2,33.0
3300.0,5,46.0,2.4210526315789473,7.424054841664061,2,13.0,0.4312438719185116,2,37.0,0.3135820044404168,4,50.0
3305.0,2,15.0,0.8823529411764706,6.520201298002378,2,22.0,0.40661658312078197,0,0.0,0.31218538536289303,2,22.0
3310.0,2,21.0,1.105263157894737,7.9655284038362995,2,21.0,0.32933622314123817,0,3.0,0.8166208647929839,2,24.0
3315.0,1,2.0,0.1,9.16398558457105,0,0.0,0.49090049339971864,1,2.0,0.5775492474041417,1,2.0
3320.0,3,8.0,0.47058823529411764,7.470397043909934,1,4.0,0.45034710794465743,1,4.0,0.5142467356532909,2,8.0
3325.0,3,15.0,0.8823529411764706,7.900873282650146,0,3.0,0.9633633185104845,3,15.0,0.29158376082404086,3,18.0
3330.0,1,0.0,0.0,8.380711071210742,0,3.0,0.7449578442295666,0,4.0,0.6491498100363374,0,7.0
3335.0,1,2.0,0.14285714285714285,9.148280233887832,0,5.0,0.9198763607806087,1,2.0,0.45345439746574717,1,7.0
3340.0,0,0.0,0.0,10.054606848221082,0,2.0,0.8932357246378343,0,0.0,0.6005171846302181,0,2.0
3345.0,0,0.0,0.0,9.5145540992004,0,0.0,0.5733298226749456,0,0.0,0.9022524316319934,0,0.0
3350.0,1,0.0,0.0,9.465671195841685,0,0.0,0.40638952947588347,0,0.0,0.8363084700216017,0,0.0
3355.0,3,6.0,0.46153846153846156,6.5674812133466345,2,6.0,0.0002635442192998764,0,0.0,0.3697868643985729,2,6.0
3360.0,3,16.0,1.2307692307692308,5.144918974535381,2,16.0,0.31474349214348996,0,2.0,0.06018145092640366,2,18.0
3365.0,2,4.0,0.25,7.736266273748708,0,3.0,0.8762948172173474,1,4.0,0.40554991510614785,1,7.0
3370.0,0,0.0,0.0,10.033346153420256,0,0.0,0.6612846596099006,0,0.0,0.7976631767358167,0,0.0
3375.0,3,4.0,0.23529411764705882,7.104576897481994,2,3.0,0.39368576993198967,1,2.0,0.004682810205599541,3,5.0
3380.0,4,19.0,1.1176470588235294,7.2081829138255475,3,14.0,0.4416918681479607,1,8.0,0.49600597515476363,4,22.0
3385.0,3,28.0,1.5555555555555556,8.110207818679005,2,21.0,0.5981557091193025,1,13.0,0.6657741562772037,3,34.0
3390.0,4,29.0,1.5263157894736843,7.12067630415401,2,31.0,0.3788272044841314,1,1.0,0.06083046128076308,3,32.0
3395.0,2,8.0,0.47058823529411764,7.769668598472267,1,2.0,0.46289097616340763,1,6.0,0.296408565605631,2,8.0
3400.0,3,21.0,1.4,8.325063199102017,1,7.0,0.5418764154938053,2,14.0,0.2208547771244065,3,21.0
3405.0,3,26.0,2.1666666666666665,7.581555145916323,1,2.0,0.571452690681928,2,24.0,0.45596838898927894,3,26.0
3410.0,3,41.0,3.727272727272727,6.312183550629968,1,7.0,0.5566991387918087,2,34.0,0.38830934347119606,3,41.0
3415.0,4,45.0,3.4615384615384617,6.72607768019182,1,1.0,0.6570469488334066,2,44.0,0.24258333686639427,3,45.0
3420.0,4,43.0,3.3076923076923075,6.377228139847786,1,6.0,0.0,3,37.0,0.28940821905425096,4,43.0
3425.0,4,52.0,3.7142857142857144,8.292648804568218,0,3.0,0.900531360044034,3,52.0,0.23060059079631048,3,55.0
3430.0,3,26.0,1.5294117647058822,7.199631793151235,0,3.0,0.9447671822371323,2,26.0,0.07640389926122072,2,29.0
3435.0,4,44.0,2.4444444444444446,8.389237123453748,1,6.0,0.21815350886245477,3,41.0,0.4463627929567509,4,47.0
3440.0,2,24.0,1.411764705882353,8.265224472272545,1,3.0,0.6695521529624413,1,21.0,0.5986357738536086,2,24.0
3445.0,4,38.0,2.375,7.144740248945825,1,11.0,0.3310685472135965,3,30.0,0.10777315167571073,4,41.0
3450.0,3,18.0,1.2,8.890270326198882,1,7.0,0.3387606488585127,2,14.0,0.4854933697060399,3,21.0
3455.0,5,35.0,2.9166666666666665,5.906708543320466,1,9.0,0.4821025491167534,3,29.0,0.3299196168594294,4,38.0
3460.0,4,34.0,2.2666666666666666,6.94392593757981,0,0.0,1.0,2,34.0,0.31331047496475,2,34.0
3465.0,3,44.0,2.933333333333333,8.598901652059627,0,3.0,0.804063704212691,2,47.0,0.4527487453075351,2,50.0
3470.0,2,54.0,3.176470588235294,9.907631644551358,0,3.0,0.8815076783623218,2,57.0,0.37949246140046555,2,60.0
3475.0,3,66.0,4.4,9.060611772213948,1,2.0,0.48017545837881703,2,64.0,0.5045870311149552,3,66.0
3480.0,2,36.0,2.0,7.604404535584038,0,0.0,0.010198474636720831,1,36.0,0.6403819357279773,1,36.0
3485.0,3,49.0,2.7222222222222223,8.151932206784377,1,8.0,0.5190526472310472,2,47.0,0.3003408326388094,3,55.0
3490.0,2,8.0,0.5,8.58724269317554,0,3.0,0.7923159849146179,1,8.0,0.35978660061925,1,11.0
3495.0,2,16.0,1.0,7.834303869996711,1,6.0,0.3288311137905712,1,13.0,0.647996794913992,2,19.0
3500.0,3,24.0,1.5,8.598959078536401,2,6.0,0.1938845604161953,1,18.0,0.0,3,24.0
3505.0,3,39.0,3.5454545454545454,8.069018033801363,2,16.0,0.4656741909252332,1,26.0,0.4333486048048371,3,42.0
3510.0,0,0.0,0.0,7.863381358792604,0,0.0,0.4443910974922978,0,0.0,0.8473651867642429,0,0.0
3515.0,1,3.0,0.3,10.571809394186902,1,3.0,9.001715032452444e-05,0,3.0,0.8966421670106889,1,6.0
3520.0,0,0.0,0.0,8.879921404208263,0,0.0,0.9974469051037792,0,3.0,0.6997990028214263,0,3.0
3525.0,5,5.0,0.5,5.099648400265002,1,2.0,0.0018184841677185884,2,9.0,0.28273931888325626,3,11.0
3530.0,0,0.0,0.0,8.129673239284944,0,0.0,0.5788262545768177,0,3.0,0.8989637381207443,0,3.0
3535.0,1,3.0,0.3333333333333333,11.276382160899436,1,3.0,0.5801072965281536,0,3.0,0.931393552241556,1,6.0
3540.0,0,0.0,0.0,9.342764685736958,0,0.0,0.21410108652884213,0,3.0,0.9530147511595134,0,3.0
3545.0,1,3.0,0.2,9.887869556602157,1,3.0,0.00023341361938122103,0,3.0,0.8621077704532271,1,6.0
3550.0,0,0.0,0.0,11.356473165677015,0,0.0,0.7602540857947914,0,0.0,0.8119910239419479,0,0.0
3555.0,3,4.0,0.36363636363636365,7.667539416056811,2,2.0,0.3426438947964162,1,2.0,0.36762084412683765,3,4.0
3560.0,3,8.0,0.8,4.45628272735793,2,9.0,0.25969858691444897,0,0.0,1.0,2,9.0
3565.0,2,18.0,1.8,8.99204104331849,2,21.0,0.43261350359082684,0,3.0,0.9403639885205868,2,24.0
3570.0,3,14.0,1.1666666666666667,7.217986929356162,1,15.0,0.4591610559949933,1,5.0,0.6119258274342562,2,20.0
3575.0,5,32.0,2.4615384615384617,6.6120651044905925,3,23.0,0.23880480061170598,2,15.0,0.29313409363798526,5,38.0
3580.0,4,36.0,2.769230769230769,4.877485446105268,2,29.0,0.257984774423737,1,13.0,0.35231321643594987,3,42.0
3585.0,6,57.0,4.071428571428571,5.332632453580997,3,45.0,0.2979666716120253,2,21.0,0.32754311268201913,5,66.0
3590.0,5,70.0,5.833333333333333,5.923991346853413,3,48.0,0.39247302831855835,2,31.0,3.793245709283095e-06,5,79.0
3595.0,6,95.0,6.785714285714286,6.696765082864112,3,60.0,0.24483858341555395,2,41.0,0.0,5,101.0
3600.0,1,42.0,3.0,6.676779510987973,1,56.0,0.06894000321923845,0,0.0,0.7745172302250485,1,56.0
3605.0,3,54.0,4.153846153846154,8.881369490921653,2,52.0,0.30919287304125204,1,5.0,0.34183424203389534,3,57.0
3610.0,1,52.0,4.0,8.707586258152656,1,52.0,0.5336400309991619,0,3.0,0.8213757114107648,1,55.0
3615.0,2,59.0,4.538461538461538,8.42074391871386,1,57.0,0.0,1,8.0,0.5642665127590493,2,65.0
3620.0,2,9.0,0.6923076923076923,7.294813505360294,0,0.0,1.0,2,10.0,0.5636718601932519,2,10.0
3625.0,3,19.0,1.2666666666666666,7.8650858836501705,0,0.0,1.0,2,17.0,0.3621408179438022,2,17.0
3630.0,2,12.0,0.8571428571428571,9.027292159874793,0,0.0,0.8104531462265847,1,12.0,0.2356676546191793,1,12.0
3635.0,2,21.0,1.9090909090909092,8.546241335282259,0,0.0,0.8529599259374867,2,21.0,1.3056013353952826e-05,2,21.0
3640.0,2,9.0,0.6923076923076923,7.1313241336083975,0,0.0,0.4685029245570262,1,9.0,0.4922788597031635,1,9.0
3645.0,3,15.0,1.1538461538461537,7.610764597850698,0,3.0,0.8492934333084277,2,15.0,0.31439658023912276,2,18.0
3650.0,1,3.0,0.25,7.785603757845183,0,0.0,0.7455498468136893,1,6.0,0.6352349440549051,1,6.0
3655.0,3,12.0,0.8,6.657434675863118,1,4.0,0.3097139321278276,1,11.0,0.534716306402445,2,15.0
3660.0,5,19.0,1.0555555555555556,6.595624553520501,4,18.0,0.31463512084355505,1,4.0,0.4623827161749402,5,22.0
3665.0,4,30.0,1.875,5.867354038192109,3,24.0,0.13161490532025374,1,9.0,0.48663981810165013,4,33.0
3670.0,8,61.0,4.066666666666666,5.774904271890573,6,50.0,0.1328105622064038,1,14.0,0.4900022585927287,7,64.0
3675.0,5,61.0,4.066666666666666,4.298791040241849,4,60.0,0.01938776921368096,1,19.0,0.0,5,79.0
3680.0,4,65.0,4.333333333333333,7.018122282420678,3,52.0,0.2530355794217606,1,27.0,0.5803326377238374,4,79.0
3685.0,4,77.0,4.529411764705882,7.497768511946759,3,59.0,0.45909235916873975,1,29.0,0.7383433883944571,4,88.0
3690.0,3,66.0,3.3,8.491759615262113,3,74.0,0.3349632170584385,0,0.0,0.6909712108980668,3,74.0
3695.0,3,16.0,0.8888888888888888,8.761561674964732,2,24.0,0.6037231212469334,0,0.0,0.5446759252787435,2,24.0
3700.0,4,29.0,1.6111111111111112,7.3589111866586085,3,37.0,0.014087016610878708,0,3.0,0.7650566720024551,3,40.0
3705.0,3,39.0,2.4375,7.842866581508555,2,47.0,0.1797373344640223,1,6.0,0.6180293364010133,3,53.0
3710.0,5,52.0,3.7142857142857144,6.090902378596833,4,59.0,0.11245600981465273,1,4.0,0.002145626744822091,5,63.0
3715.0,4,22.0,1.6923076923076923,6.3552506928607695,3,42.0,0.19141223572788507,1,9.0,9.945693173313683e-06,4,51.0
3720.0,3,31.0,2.2142857142857144,7.703861038070386,2,23.0,0.37490173198777677,1,17.0,0.6674945382538146,3,40.0
3725.0,1,0.0,0.0,8.343089615952294,0,0.0,0.7140358199056136,0,3.0,0.7827924062820145,0,3.0
3730.0,1,0.0,0.0,8.711975620519347,0,0.0,0.7048033492839249,0,0.0,0.7302259913149549,0,0.0
3735.0,2,6.0,0.35294117647058826,9.788512905826178,0,0.0,0.7944500065274454,2,6.0,0.5582640699405287,2,6.0
3740.0,4,18.0,1.125,7.622281387305993,0,0.0,0.739820159397555,3,18.0,0.31957171065878254,3,18.0
3745.0,3,30.0,1.875,6.692925600798393,0,0.0,0.9145886334945772,3,30.0,0.18554260859225868,3,30.0
3750.0,6,53.0,3.3125,6.9002737438706685,2,6.0,0.33112418579836717,4,50.0,0.34696445769932843,6,56.0
3755.0,4,67.0,4.466666666666667,4.776697936193502,1,10.0,0.5787979379243915,3,60.0,0.13434231936643778,4,70.0
3760.0,6,95.0,6.785714285714286,6.352903481722693,1,12.0,0.47944569390783687,5,83.0,0.1585465549384009,6,95.0
3765.0,3,35.0,1.9444444444444444,5.616069585967973,1,17.0,0.0,2,41.0,0.2863987748461551,3,58.0
3770.0,2,28.0,1.5555555555555556,9.055884340047514,0,0.0,0.9721615298248466,2,28.0,0.31939525053021933,2,28.0
3775.0,1,19.0,1.1176470588235294,8.925385751816291,0,0.0,0.737937085982816,1,19.0,0.0,1,19.0
3780.0,2,29.0,1.9333333333333333,9.600914790783351,1,8.0,0.6937449922490149,1,24.0,0.2511512394318877,2,32.0
3785.0,5,42.0,3.0,7.4498799726985805,3,16.0,0.09640612916221637,1,29.0,0.5602565880858711,4,45.0
3790.0,7,50.0,3.5714285714285716,3.3294129987095427,3,15.0,2.3254894458195205e-05,2,35.0,0.014935637021195,5,50.0
3795.0,5,35.0,2.5,5.019822500023166,3,30.0,0.26807969279722127,1,5.0,1.1577956510207232e-05,4,35.0
3800.0,3,28.0,2.0,7.494822903009195,2,18.0,0.21411689432994582,1,10.0,0.3616305171350211,3,28.0
3805.0,4,43.0,2.388888888888889,7.094868085058185,2,28.0,0.3530225689338109,1,18.0,0.6511580885613096,3,46.0
3810.0,5,62.0,2.9523809523809526,7.737009818070525,3,42.0,0.46847745784599715,1,23.0,0.626380246028498,4,65.0
3815.0,5,85.0,3.8636363636363638,6.4685976861602965,3,57.0,0.146885458763713,2,28.0,0.23673792403514657,5,85.0
3820.0,6,53.0,2.5238095238095237,5.802069697392458,3,40.0,0.22867205685174352,2,34.0,0.4251323045163014,5,74.0
3825.0,6,74.0,3.5238095238095237,6.516457456129785,3,32.0,0.22598287637999842,3,48.0,0.2858718693720414,6,80.0
3830.0,6,55.0,2.619047619047619,7.082716523481845,2,11.0,0.5086492281166732,3,50.0,0.4785574156809249,5,61.0
3835.0,7,84.0,4.0,5.6168576983831695,3,22.0,0.16153991080833197,4,68.0,0.1318881109489922,7,90.0
3840.0,9,51.0,2.4285714285714284,3.7632466959353392,4,28.0,0.07769274596594031,4,30.0,0.06942141280314282,8,58.0
3845.0,10,97.0,5.105263157894737,4.856067705835947,5,53.0,0.2594514470406966,5,56.0,0.1463939438152099,10,109.0
3850.0,7,79.0,4.157894736842105,5.29680889707596,4,59.0,0.24630581066849191,3,59.0,0.31968861901136436,7,118.0
3855.0,7,87.0,3.9545454545454546,6.17264560837927,4,55.0,0.22464524059195587,2,41.0,0.0,6,96.0
3860.0,2,16.0,0.7619047619047619,7.379722082456219,2,42.0,0.5537640166586135,0,22.0,0.14432310338405993,2,64.0
3865.0,5,31.0,1.4761904761904763,6.412956627552714,5,37.0,0.1415993183287591,0,3.0,0.6497467385108577,5,40.0
3870.0,5,32.0,1.1851851851851851,6.392090685083099,3,35.0,0.30124402314293963,1,2.0,0.5150634415140549,4,37.0
3875.0,3,45.0,1.8,8.196942873476964,3,45.0,0.26612219744315346,0,5.0,0.62771711117922,3,50.0
3880.0,4,22.0,0.8461538461538461,7.283512505947181,2,19.0,0.37498488307576877,2,9.0,0.4646720981598878,4,28.0
3885.0,5,35.0,1.2962962962962963,8.030708760333674,2,26.0,0.6568231119873448,3,12.0,0.372145496242495,5,38.0
3890.0,6,62.0,2.48,7.225919740176331,2,36.0,0.32845317544826014,4,29.0,0.0002923862726616167,6,65.0
3895.0,5,71.0,2.9583333333333335,8.36975848111494,2,46.0,0.305321508149847,2,29.0,0.5560792631207808,4,75.0
3900.0,4,91.0,3.7916666666666665,7.7133860945222885,2,56.0,0.2993514610288717,2,39.0,0.35401491260937673,4,95.0
3905.0,9,128.0,6.7368421052631575,4.988167571078594,3,70.0,0.28142483222183134,6,62.0,0.08305270924519473,9,132.0
3910.0,9,119.0,6.611111111111111,2.9338732077703495,6,95.0,0.14316357951115596,3,54.0,0.0460970449395802,9,149.0
3915.0,5,110.0,6.111111111111111,6.200450959035475,4,105.0,0.161097343846185,1,21.0,0.41207891927587864,5,126.0
3920.0,6,137.0,7.2105263157894735,6.673096010353501,4,118.0,0.006270506725716153,2,23.0,0.4647040443497862,6,141.0
3925.0,3,86.0,5.733333333333333,7.107726532458273,2,81.0,0.02957624170756838,1,26.0,0.7337831593348936,3,107.0
3930.0,5,103.0,6.4375,5.024763705796351,2,77.0,0.34549815030439135,2,36.0,0.22805250032824273,4,113.0
3935.0,2,11.0,0.55,7.859844048490189,0,17.0,0.6135160187598786,2,17.0,0.5749516816183291,2,34.0
3940.0,3,23.0,1.0454545454545454,8.155544057813048,1,2.0,0.387495680547387,2,24.0,0.49614162064058015,3,26.0
3945.0,3,5.0,0.23809523809523808,7.785805530057668,1,4.0,0.5170131335411027,2,17.0,0.048566404454364255,3,21.0
3950.0,4,22.0,1.1578947368421053,8.023191295703104,2,8.0,0.41828803776151946,2,17.0,0.35715790845580153,4,25.0
3955.0,4,14.0,0.875,5.65745010486607,2,8.0,0.013435362362467042,2,19.0,0.32034151937438704,4,27.0
3960.0,7,30.0,1.6666666666666667,5.280622283075898,3,24.0,0.34204987776484586,2,12.0,0.23953829147105912,5,36.0
3965.0,3,16.0,0.7619047619047619,7.917619042048944,1,14.0,0.746286613818393,1,5.0,0.5120123433221911,2,19.0
3970.0,5,29.0,1.3181818181818181,7.340793433268581,3,22.0,0.331496948312068,1,10.0,0.5672460003542421,4,32.0
3975.0,4,30.0,1.3043478260869565,7.087779842677801,2,34.0,0.2165321734913233,1,2.0,0.37691816463999733,3,36.0
3980.0,4,50.0,2.5,9.184436278367391,3,49.0,0.420386254062776,1,10.0,0.5722369340617496,4,59.0
3985.0,1,3.0,0.17647058823529413,7.448974539142462,1,6.0,0.520565146578141,0,3.0,0.7208556761772159,1,9.0
3990.0,4,15.0,0.7894736842105263,7.993081218408198,3,14.0,0.0008806646047016185,1,7.0,0.3014860868733567,4,21.0
3995.0,4,34.0,1.7894736842105263,8.186891391801984,2,23.0,0.2958570245575802,2,17.0,0.5159543198210533,4,40.0
4000.0,6,60.0,3.75,5.809086105159837,3,36.0,0.21660983975082998,3,30.0,0.15773076857996013,6,66.0
